eia_id,state,area_m2,plant_year,longitude,latitude,open water,"developed, open space","developed, low intensity","developed, medium intensity","developed, high intensity",barren land,deciduous forest,evergreen forest,mixed forest,shrub/scrub,herbaceous,hay/pasture,cultivated crops,woody wetlands,emergent herbaceous wetlands,,,,,,,,,,,,,,,,,
60267,NJ,50254.84227,2016,-74.5378036,40.1805687,0.000,0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.755,0.000,0.000,,,,,,,,,,,,,,,,,
60327,NJ,31514.5729,2016,-74.876236,40.4430962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.265,0.735,0.000,0.000,,,,,,,,,,,,,,,,,
60378,NJ,89385.73878,2016,-74.9354095,40.7596474,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.778,0.000,0.000,,,,,,,,,,,,,,,,,
60437,NJ,46306.00291,2016,-74.5818481,40.7002869,0.000,0.118,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.863,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60733,NJ,26013.48784,2015,-74.1551361,40.1937523,0.000,0.517,0.276,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.138,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60739,NJ,67559.67594,2014,-75.061264,40.8453522,0.000,0.000,0.000,0.000,0.000,0.000,0.247,0.000,0.027,0.000,0.000,0.658,0.068,0.000,0.000,,,,,,,,,,,,,,,,,
60740,NJ,36284.90213,2014,-75.1805801,39.5353432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60746,NJ,46189.67449,2016,-74.7169113,40.4512367,0.000,0.020,0.098,0.235,0.451,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60747,NJ,46309.24439,2016,-74.0890884,40.233017,0.000,0.250,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.692,0.000,,,,,,,,,,,,,,,,,
60752,NJ,36250.36469,2014,-75.122879,39.7771454,0.000,0.400,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.575,0.000,0.000,,,,,,,,,,,,,,,,,
60763,NJ,46109.85489,2015,-75.108429,40.5997543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60769,NJ,24095.37265,2012,-74.9068451,38.9772835,0.000,0.154,0.192,0.423,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60772,NJ,63135.09493,2011,-74.53228,39.4090385,0.000,0.391,0.043,0.014,0.014,0.000,0.246,0.000,0.072,0.217,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61354,NJ,31349.78968,2017,-74.6257401,40.3800125,0.000,0.000,0.194,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.722,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61507,NJ,83659.77358,2018,-75.0151596,39.5742493,0.000,0.000,0.011,0.000,0.000,0.000,0.226,0.000,0.000,0.000,0.000,0.000,0.763,0.000,0.000,,,,,,,,,,,,,,,,,
61751,NJ,42971.75347,2018,-74.5316696,40.538868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.936,0.000,,,,,,,,,,,,,,,,,
62689,CA,25297.07412,2017,-121.8145676,37.2869415,0.000,0.346,0.615,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63503,NJ,52965.11757,2020,-74.3145447,40.0239487,0.000,0.746,0.102,0.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63452,NJ,95904.202,2020,-75.2110672,39.8466949,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.196,0.748,0.047,0.000,,,,,,,,,,,,,,,,,
63413,NJ,23828.17887,2012,-74.9316788,39.0046768,0.000,0.320,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.160,0.000,,,,,,,,,,,,,,,,,
63404,NJ,11765.36764,2013,-74.6650314,40.5717659,0.000,0.917,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63357,NJ,50690.09277,2018,-75.1968307,39.8172531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63356,NJ,24859.1013,2018,-74.6577454,40.1523552,0.000,0.111,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,0.852,0.000,0.000,,,,,,,,,,,,,,,,,
63260,NJ,20853.51286,2019,-74.9347305,40.0481415,0.000,0.043,0.043,0.000,0.000,0.000,0.043,0.000,0.000,0.174,0.696,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63185,NJ,43400.16534,2019,-74.3356705,40.4371223,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63150,NJ,113243.7137,2020,-75.1651001,40.6696625,0.000,0.200,0.008,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.744,0.000,0.000,,,,,,,,,,,,,,,,,
63149,NJ,133358.4155,2020,-75.0600586,40.7252579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62906,NJ,48868.67331,2016,-74.7320251,41.1000557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62905,NJ,69129.93281,2016,-74.5559311,40.0528908,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.973,0.000,0.000,,,,,,,,,,,,,,,,,
62904,NJ,20677.78679,2015,-74.3808823,40.2548065,0.000,0.000,0.045,0.045,0.045,0.000,0.000,0.000,0.000,0.864,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62903,NJ,153154.481,2016,-74.4419556,40.256424,0.000,0.195,0.367,0.006,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.343,0.030,0.000,,,,,,,,,,,,,,,,,
62739,NJ,56474.18346,2019,-75.2222977,39.4090195,0.000,0.180,0.016,0.016,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.705,0.000,0.000,,,,,,,,,,,,,,,,,
62713,NJ,139317.5319,2018,-75.0650711,40.8372002,0.000,0.032,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.213,0.748,0.000,0.000,,,,,,,,,,,,,,,,,
62712,NJ,36474.23948,2018,-74.8086319,40.0911102,0.000,0.077,0.231,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,,,,,,,,,,,,,,,,,
62439,NJ,53698.05553,2016,-75.052948,39.8379478,0.000,0.017,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.117,0.083,0.000,0.750,0.000,0.000,,,,,,,,,,,,,,,,,
62225,NJ,24756.86415,2019,-74.9069061,40.6518059,0.000,0.000,0.000,0.000,0.000,0.000,0.621,0.000,0.000,0.207,0.000,0.138,0.000,0.034,0.000,,,,,,,,,,,,,,,,,
60727,NJ,69834.29422,2015,-74.3393707,40.7551346,0.000,0.000,0.000,0.000,0.000,0.000,0.848,0.000,0.139,0.000,0.000,0.000,0.000,0.013,0.000,,,,,,,,,,,,,,,,,
60113,NJ,13828.73516,2016,-74.2652893,40.0902977,0.000,0.533,0.333,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58793,NJ,111662.9905,2013,-74.6210251,39.9770355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
57341,NJ,25775.23285,2010,-74.3983002,40.4943237,0.000,0.034,0.034,0.483,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
515,NC,86856.59119,2017,-77.4997101,35.2164383,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.979,0.000,0.000,,,,,,,,,,,,,,,,,
63381,NC,66069.3952,2016,-79.1850586,34.680542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63346,NC,49690.20718,2020,-78.6111221,35.3302307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.966,0.000,0.000,,,,,,,,,,,,,,,,,
63332,NC,138729.4159,2016,-77.0827255,36.2465591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63293,NC,62580.27205,2018,-77.6146011,36.5079155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63272,NC,33948.45396,2018,-78.9583435,36.4643974,0.000,0.000,0.000,0.000,0.000,0.000,0.175,0.000,0.000,0.000,0.000,0.825,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63270,NC,78134.99032,2018,-79.7855911,35.6016045,0.000,0.000,0.000,0.000,0.000,0.000,0.217,0.000,0.012,0.133,0.000,0.639,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63267,NC,34634.67089,2017,-77.2909546,35.8156548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.075,0.775,0.000,,,,,,,,,,,,,,,,,
63266,NC,35836.67748,2017,-77.5116959,35.7593231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.950,0.050,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62996,NC,37853.314,2019,-78.4090347,35.415638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.195,0.000,0.000,0.000,0.366,0.244,0.195,0.000,,,,,,,,,,,,,,,,,
62786,NC,33879.23767,2019,-78.3267899,35.7011566,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.974,0.000,0.000,,,,,,,,,,,,,,,,,
62693,NC,112128.8697,2018,-76.6019135,36.2839661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62692,NC,148721.1035,2018,-76.0568466,36.3312721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62691,NC,130481.7201,2017,-76.032608,36.2700233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62623,NC,63980.94645,2019,-79.1179886,35.7152786,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.900,0.086,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62621,NC,96304.55009,2019,-79.9094849,35.3577232,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.598,0.056,0.178,0.103,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62603,NC,98025.32698,2019,-77.2221222,34.8404007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62602,NC,104749.5811,2019,-78.350647,35.0122757,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.212,0.119,0.000,0.000,0.000,0.500,0.144,0.000,,,,,,,,,,,,,,,,,
62601,NC,33642.78394,2019,-79.7870941,35.7492256,0.000,0.000,0.000,0.000,0.000,0.000,0.947,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62600,NC,94667.21154,2019,-77.9720459,35.4348106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,0.233,0.000,0.709,0.000,0.000,,,,,,,,,,,,,,,,,
62540,NC,91637.67992,2018,-79.1980057,34.6702347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62539,NC,26582.07485,2018,-79.4201202,35.1344986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.966,0.000,0.000,0.000,0.000,0.000,0.034,0.000,,,,,,,,,,,,,,,,,
62487,NC,81886.58265,2019,-78.6026001,35.4121017,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.890,0.033,0.000,,,,,,,,,,,,,,,,,
62129,NC,46470.82078,2019,-78.915451,34.9081573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62128,NC,60450.90917,2019,-78.9163361,34.9090652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62127,NC,58388.99507,2019,-78.9173965,34.9100266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.778,0.000,0.190,,,,,,,,,,,,,,,,,
62126,NC,45369.21585,2019,-79.7048111,35.4207916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62125,NC,35924.19262,2019,-78.2039566,35.1218872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62124,NC,29406.59366,2019,-78.7882233,34.3531532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62123,NC,27240.94396,2019,-78.8108444,35.0466805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62122,NC,52642.77172,2019,-78.5232468,34.5187263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.018,0.255,0.000,0.000,0.473,0.073,0.145,,,,,,,,,,,,,,,,,
62121,NC,53504.78233,2019,-79.0918274,34.6305122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
62120,NC,44628.46646,2019,-79.0835419,34.438591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.957,0.043,0.000,,,,,,,,,,,,,,,,,
62089,NC,22167.24996,2019,-79.0896835,34.4363823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61525,NC,104092.7504,2017,-79.7490311,35.7303047,0.000,0.000,0.000,0.000,0.000,0.000,0.174,0.626,0.096,0.104,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61275,NC,74620.2907,2017,-78.0263062,35.6875763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61196,NC,115923.304,2017,-78.6994553,34.3077278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.252,0.000,0.000,0.000,0.000,0.702,0.046,0.000,,,,,,,,,,,,,,,,,
61284,NC,43945.58075,2016,-81.4294357,35.2410889,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61195,NC,36450.31199,2017,-81.4300842,35.2448959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.897,0.103,0.000,0.000,,,,,,,,,,,,,,,,,
61127,NC,78030.72975,2019,-81.8188171,35.3500938,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.784,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61087,NC,104086.4368,2015,-80.097168,34.9910011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60965,NC,93777.51861,2016,-79.2005157,35.5263748,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.699,0.204,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60487,NC,153079.8945,2016,-76.8604507,36.362896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60416,NC,83570.15836,2016,-79.3145752,34.7145004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
60403,NC,96032.73218,2015,-78.633316,36.2892151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.481,0.519,0.000,0.000,,,,,,,,,,,,,,,,,
60312,NC,95013.74981,2015,-80.5437851,35.2259521,0.000,0.000,0.000,0.000,0.000,0.000,0.229,0.010,0.000,0.000,0.029,0.181,0.552,0.000,0.000,,,,,,,,,,,,,,,,,
60291,NC,72253.07251,2019,-79.9279404,35.8705292,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.000,0.000,0.810,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60284,NC,134359.9352,2019,-80.4569168,35.5129395,0.000,0.000,0.007,0.000,0.000,0.000,0.405,0.000,0.182,0.000,0.000,0.405,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60240,NC,95378.71831,2015,-79.3508835,36.4294243,0.000,0.000,0.000,0.000,0.000,0.000,0.670,0.000,0.110,0.000,0.000,0.220,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60157,NC,59907.53186,2018,-78.2235947,34.307663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.754,0.000,0.000,0.000,0.000,0.246,0.000,0.000,,,,,,,,,,,,,,,,,
60144,NC,79203.59623,2017,-79.1541595,34.4692612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.919,0.081,0.000,,,,,,,,,,,,,,,,,
60107,NC,43101.32565,2015,-81.3315887,35.2195854,0.000,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.604,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59999,NC,53807.40802,2015,-79.2434921,36.0837898,0.000,0.241,0.019,0.000,0.000,0.000,0.278,0.000,0.000,0.000,0.000,0.463,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59929,NC,73909.07533,2017,-81.4159241,35.719902,0.000,0.012,0.000,0.000,0.000,0.000,0.185,0.148,0.617,0.000,0.012,0.025,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59761,NC,111606.2061,2014,-77.8805008,35.7764854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.952,0.024,0.000,,,,,,,,,,,,,,,,,
58812,NC,109576.0399,2014,-77.8837051,35.7814026,0.000,0.090,0.016,0.000,0.000,0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.795,0.000,0.000,,,,,,,,,,,,,,,,,
59663,NC,36127.24202,2016,-78.6261902,36.3686562,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.184,0.395,0.000,0.000,0.184,0.132,0.000,0.000,,,,,,,,,,,,,,,,,
59553,NC,34542.06414,2014,-82.3589859,35.368927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59514,NC,93584.75575,2017,-77.300354,35.8065453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.970,0.030,0.000,,,,,,,,,,,,,,,,,
59154,NC,79237.82378,2015,-77.0763931,36.2607803,0.000,0.149,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.678,0.057,0.000,,,,,,,,,,,,,,,,,
59017,NC,66340.68424,2016,-80.1504898,36.3119087,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.000,0.000,0.000,0.151,0.699,0.000,0.027,0.000,,,,,,,,,,,,,,,,,
58957,NC,93531.02621,2014,-79.0145187,34.3101692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.990,0.000,0.000,,,,,,,,,,,,,,,,,
57321,NC,20298.96027,2011,-80.6010437,36.4763756,0.000,0.045,0.409,0.045,0.000,0.000,0.273,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63484,MN,26661.92199,2020,-94.044075,45.4352646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63481,MN,19423.8386,2019,-93.4952621,44.0355453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63480,MN,37522.84278,2019,-93.2400894,44.2993393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.316,0.684,0.000,0.000,,,,,,,,,,,,,,,,,
63454,MN,92931.38282,2019,-95.5284805,45.6333542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.972,0.000,0.000,,,,,,,,,,,,,,,,,
63453,MN,20442.35882,2019,-95.519104,45.6569939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63430,MN,27839.84959,2020,-93.2123108,44.4848022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63427,MN,15949.96472,2020,-94.2230759,44.5441856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63424,MN,18347.05614,2020,-93.2741776,44.2519379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63417,MN,19456.91432,2020,-92.7405319,44.2982712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63037,MN,19467.38354,2020,-92.7411804,44.2996635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.889,0.000,0.000,,,,,,,,,,,,,,,,,
63406,MN,48366.46012,2019,-93.1352158,44.5996017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63402,MN,34070.14704,2019,-94.7541428,45.652256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63401,MN,31210.40913,2019,-92.8003693,45.3168678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.939,0.000,0.000,,,,,,,,,,,,,,,,,
63400,MN,32006.8059,2019,-94.5594864,45.648941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63397,MN,20512.75842,2020,-93.5559464,44.0903893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63396,MN,20538.80991,2020,-93.4988098,43.9999809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63252,MN,18114.46803,2020,-93.2697449,44.2443008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.947,0.000,0.053,0.000,0.000,,,,,,,,,,,,,,,,,
63175,MN,22585.13453,2019,-94.0909653,45.4651985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63146,MN,33487.21352,2020,-94.7508926,45.6739616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.139,0.861,0.000,0.000,,,,,,,,,,,,,,,,,
63145,MN,31857.91437,2020,-92.9230957,45.3483391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63138,MN,41349.97577,2019,-94.1109695,45.5169907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63121,MN,27165.1184,2019,-94.482132,45.6174278,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.966,0.000,0.000,,,,,,,,,,,,,,,,,
63042,MN,18681.44977,2019,-94.4850769,45.6179161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63118,MN,23405.62311,2019,-94.3038559,45.0712357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63046,MN,18936.16198,2019,-94.3058548,45.0725136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63116,MN,42388.7248,2019,-93.10952,44.6563301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
63045,MN,40313.34027,2019,-91.3249969,43.8583946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
63038,MN,51498.36484,2020,-92.7232742,44.29142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.950,0.000,0.000,,,,,,,,,,,,,,,,,
